code_r;desig_r;dif;jour;month;mois;annee;num_man;code_p;design_p;poste;type_nav;nom_nav;sejour;num_gros;pavilion
503;CHELIFF 6;01:15:19;5;1;janvier;2013;128;1;ENTREE;POSTE 21;CARGO;FESCO VYSOKOGORSK;4;20121460;RUSSIE
505;CAP CARBON;01:15:19;5;1;janvier;2013;128;1;ENTREE;POSTE 21;CARGO;FESCO VYSOKOGORSK;4;20121460;RUSSIE
506;CAP SIGLI;01:15:19;5;1;janvier;2013;128;1;ENTREE;POSTE 21;CARGO;FESCO VYSOKOGORSK;4;20121460;RUSSIE
505;CAP CARBON;02:10:19;5;1;janvier;2013;129;1;ENTREE;SPM;PETROLIER;KAVERI SPIRIT;1;20130019;BAHAMAS
506;CAP SIGLI;02:10:19;5;1;janvier;2013;129;1;ENTREE;SPM;PETROLIER;KAVERI SPIRIT;1;20130019;BAHAMAS
503;CHELIFF 6;01:00:07;5;1;janvier;2013;130;1;ENTREE;POSTE 09;RO/RO;CARIBANA EXPRESS;2;20130018;PANAMA
503;CHELIFF 6;01:00:07;5;1;janvier;2013;131;2;SORTIE;POSTE 22;PORTE CONTENEURS;STADT SCHWERIN;2;20121427;ANTIGUA ET BARBUDA
505;CAP CARBON;01:00:07;5;1;janvier;2013;131;2;SORTIE;POSTE 22;PORTE CONTENEURS;STADT SCHWERIN;2;20121427;ANTIGUA ET BARBUDA
507;CAP BOUAK 2;01:00:07;5;1;janvier;2013;131;2;SORTIE;POSTE 22;PORTE CONTENEURS;STADT SCHWERIN;2;20121427;ANTIGUA ET BARBUDA
503;CHELIFF 6;00:45:01;5;1;janvier;2013;132;1;ENTREE;POSTE 22;CARGO;EMILIA;1;20121441;ANTIGUA ET BARBUDA
505;CAP CARBON;00:45:01;5;1;janvier;2013;132;1;ENTREE;POSTE 22;CARGO;EMILIA;1;20121441;ANTIGUA ET BARBUDA
503;CHELIFF 6;01:24:53;6;1;janvier;2013;133;2;SORTIE;POSTE 24;CARGO;SUNRISE SKY;5;20121415;PANAMA
505;CAP CARBON;01:24:53;6;1;janvier;2013;133;2;SORTIE;POSTE 24;CARGO;SUNRISE SKY;5;20121415;PANAMA
507;CAP BOUAK 2;01:24:53;6;1;janvier;2013;133;2;SORTIE;POSTE 24;CARGO;SUNRISE SKY;5;20121415;PANAMA
503;CHELIFF 6;01:19:40;6;1;janvier;2013;134;1;ENTREE;POSTE 24;GAZIER;BRIDES;2;20130013;ALGERIE
505;CAP CARBON;01:19:40;6;1;janvier;2013;134;1;ENTREE;POSTE 24;GAZIER;BRIDES;2;20130013;ALGERIE
503;CHELIFF 6;01:35:00;6;1;janvier;2013;135;2;SORTIE;POSTE 16;CEREALIER;STELLAR EAGLE;13;20121412;ILES MARSHALL
505;CAP CARBON;01:35:00;6;1;janvier;2013;135;2;SORTIE;POSTE 16;CEREALIER;STELLAR EAGLE;13;20121412;ILES MARSHALL
507;CAP BOUAK 2;01:35:00;6;1;janvier;2013;135;2;SORTIE;POSTE 16;CEREALIER;STELLAR EAGLE;13;20121412;ILES MARSHALL
503;CHELIFF 6;00:50:00;6;1;janvier;2013;136;1;ENTREE;POSTE 16;CARGO;TAYFUN BAYRAKTAR;6;20121464;TURQUIE
505;CAP CARBON;00:50:00;6;1;janvier;2013;136;1;ENTREE;POSTE 16;CARGO;TAYFUN BAYRAKTAR;6;20121464;TURQUIE
507;CAP BOUAK 2;00:50:00;6;1;janvier;2013;136;1;ENTREE;POSTE 16;CARGO;TAYFUN BAYRAKTAR;6;20121464;TURQUIE
505;CAP CARBON;00:40:00;6;1;janvier;2013;137;1;ENTREE;POSTE 15;CARGO;MATRIX;6;20121454;ITALIE
506;CAP SIGLI;00:40:00;6;1;janvier;2013;137;1;ENTREE;POSTE 15;CARGO;MATRIX;6;20121454;ITALIE
503;CHELIFF 6;00:39:47;6;1;janvier;2013;138;2;SORTIE;POSTE 19;CARGO;ISKANDER;5;20121448;TUNISIE
503;CHELIFF 6;00:40:00;6;1;janvier;2013;139;2;SORTIE;POSTE 17;CEREALIER;LJUTA;12;20121388;SAINT-VINCENT ET GRENADINE
505;CAP CARBON;00:40:00;6;1;janvier;2013;139;2;SORTIE;POSTE 17;CEREALIER;LJUTA;12;20121388;SAINT-VINCENT ET GRENADINE
506;CAP SIGLI;00:40:00;6;1;janvier;2013;139;2;SORTIE;POSTE 17;CEREALIER;LJUTA;12;20121388;SAINT-VINCENT ET GRENADINE
503;CHELIFF 6;01:24:48;6;1;janvier;2013;140;1;ENTREE;POSTE 17;CEREALIER;LILLY BOLTEN;9;20121395;LIBERIA
505;CAP CARBON;01:24:48;6;1;janvier;2013;140;1;ENTREE;POSTE 17;CEREALIER;LILLY BOLTEN;9;20121395;LIBERIA
506;CAP SIGLI;01:24:48;6;1;janvier;2013;140;1;ENTREE;POSTE 17;CEREALIER;LILLY BOLTEN;9;20121395;LIBERIA
506;CAP SIGLI;20:00:00;5;1;janvier;2013;141;7;ASSISTANCE SPM;SPM;PETROLIER;KAVERI SPIRIT;1;20130019;BAHAMAS
506;CAP SIGLI;04:34:40;6;1;janvier;2013;142;7;ASSISTANCE SPM;SPM;PETROLIER;KAVERI SPIRIT;1;20130019;BAHAMAS
506;CAP SIGLI;00:14:47;6;1;janvier;2013;143;2;SORTIE;SPM;PETROLIER;KAVERI SPIRIT;1;20130019;BAHAMAS
505;CAP CARBON;00:29:59;6;1;janvier;2013;144;2;SORTIE;POSTE 22;CARGO;EMILIA;1;20121441;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:29:59;6;1;janvier;2013;144;2;SORTIE;POSTE 22;CARGO;EMILIA;1;20121441;ANTIGUA ET BARBUDA
503;CHELIFF 6;01:05:00;6;1;janvier;2013;145;1;ENTREE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20121449;LIBERIA
505;CAP CARBON;01:05:00;6;1;janvier;2013;145;1;ENTREE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20121449;LIBERIA
506;CAP SIGLI;01:05:00;6;1;janvier;2013;145;1;ENTREE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20121449;LIBERIA
505;CAP CARBON;00:45:00;7;1;janvier;2013;146;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130016;ILES MARSHALL
506;CAP SIGLI;00:45:00;7;1;janvier;2013;146;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130016;ILES MARSHALL
503;CHELIFF 6;00:55:00;7;1;janvier;2013;147;1;ENTREE;POSTE 26;HUILIER;TAMGOUT;2;20130014;ALGERIE
503;CHELIFF 6;00:35:07;7;1;janvier;2013;148;2;SORTIE;RADE;CARGO;TURABI  EFENDI;4;20121435;TURQUIE
503;CHELIFF 6;00:25:12;7;1;janvier;2013;149;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;3;20130012;ITALIE
505;CAP CARBON;00:25:12;7;1;janvier;2013;149;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;3;20130012;ITALIE
506;CAP SIGLI;00:25:12;7;1;janvier;2013;149;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;3;20130012;ITALIE
503;CHELIFF 6;01:04:59;7;1;janvier;2013;150;11;MOUVEMENT;POSTE 21;CARGO;FESCO VYSOKOGORSK;4;20121460;RUSSIE
505;CAP CARBON;01:04:59;7;1;janvier;2013;150;11;MOUVEMENT;POSTE 21;CARGO;FESCO VYSOKOGORSK;4;20121460;RUSSIE
506;CAP SIGLI;01:04:59;7;1;janvier;2013;150;11;MOUVEMENT;POSTE 21;CARGO;FESCO VYSOKOGORSK;4;20121460;RUSSIE
505;CAP CARBON;00:40:00;7;1;janvier;2013;151;1;ENTREE;POSTE 01;NAVIRE CARBURANT;FS DIANE;3;20130022;FRANCE
506;CAP SIGLI;00:40:00;7;1;janvier;2013;151;1;ENTREE;POSTE 01;NAVIRE CARBURANT;FS DIANE;3;20130022;FRANCE
503;CHELIFF 6;00:25:00;7;1;janvier;2013;152;2;SORTIE;POSTE 09;RO/RO;CARIBANA EXPRESS;2;20130018;PANAMA
505;CAP CARBON;00:49:48;7;1;janvier;2013;153;1;ENTREE;POSTE 09;RO/RO;HANSALAND;2;20130020;BAHAMAS
506;CAP SIGLI;00:49:48;7;1;janvier;2013;153;1;ENTREE;POSTE 09;RO/RO;HANSALAND;2;20130020;BAHAMAS
503;CHELIFF 6;01:04:41;7;1;janvier;2013;154;1;ENTREE;POSTE 21;CEREALIER;STAR VEGA;20;20130025;PANAMA
505;CAP CARBON;01:04:41;7;1;janvier;2013;154;1;ENTREE;POSTE 21;CEREALIER;STAR VEGA;20;20130025;PANAMA
506;CAP SIGLI;01:04:41;7;1;janvier;2013;154;1;ENTREE;POSTE 21;CEREALIER;STAR VEGA;20;20130025;PANAMA
505;CAP CARBON;00:54:47;8;1;janvier;2013;155;2;SORTIE;POSTE 24;GAZIER;BRIDES;2;20130013;ALGERIE
506;CAP SIGLI;00:54:47;8;1;janvier;2013;155;2;SORTIE;POSTE 24;GAZIER;BRIDES;2;20130013;ALGERIE
505;CAP CARBON;00:45:00;8;1;janvier;2013;157;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130016;ILES MARSHALL
506;CAP SIGLI;00:45:00;8;1;janvier;2013;157;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;1;20130016;ILES MARSHALL
503;CHELIFF 6;00:55:12;8;1;janvier;2013;158;1;ENTREE;POSTE 19;CARGO;EDMONDO;1;20130023;TURQUIE
505;CAP CARBON;00:39:59;8;1;janvier;2013;159;2;SORTIE;POSTE 09;RO/RO;HANSALAND;2;20130020;BAHAMAS
506;CAP SIGLI;00:39:59;8;1;janvier;2013;159;2;SORTIE;POSTE 09;RO/RO;HANSALAND;2;20130020;BAHAMAS
505;CAP CARBON;00:50:00;9;1;janvier;2013;160;1;ENTREE;POSTE 09;RO/RO;ROBUR;0;20130031;ITALIE
506;CAP SIGLI;00:50:00;9;1;janvier;2013;160;1;ENTREE;POSTE 09;RO/RO;ROBUR;0;20130031;ITALIE
503;CHELIFF 6;01:20:13;8;1;janvier;2013;161;1;ENTREE;POSTE 24;CEREALIER;NEW LIULINHAI;6;20121408;PANAMA
505;CAP CARBON;01:20:13;8;1;janvier;2013;161;1;ENTREE;POSTE 24;CEREALIER;NEW LIULINHAI;6;20121408;PANAMA
506;CAP SIGLI;01:20:13;8;1;janvier;2013;161;1;ENTREE;POSTE 24;CEREALIER;NEW LIULINHAI;6;20121408;PANAMA
503;CHELIFF 6;00:49:47;9;1;janvier;2013;162;1;ENTREE;POSTE 14;CARGO;CREMONA;3;20130003;ANTIGUA ET BARBUDA
503;CHELIFF 6;00:35:00;9;1;janvier;2013;163;2;SORTIE;POSTE 09;RO/RO;ROBUR;0;20130031;ITALIE
506;CAP SIGLI;00:35:00;9;1;janvier;2013;163;2;SORTIE;POSTE 09;RO/RO;ROBUR;0;20130031;ITALIE
503;CHELIFF 6;00:29:47;9;1;janvier;2013;164;2;SORTIE;POSTE 19;CARGO;EDMONDO;1;20130023;TURQUIE
503;CHELIFF 6;01:09:59;9;1;janvier;2013;165;1;ENTREE;POSTE 19;CARGO;KALLISTO;6;20130009;BELIZE
503;CHELIFF 6;00:40:00;9;1;janvier;2013;166;2;SORTIE;POSTE 12;CARGO;ALIDA S;6;20121431;ITALIE
506;CAP SIGLI;00:40:00;9;1;janvier;2013;166;2;SORTIE;POSTE 12;CARGO;ALIDA S;6;20121431;ITALIE
503;CHELIFF 6;00:30:00;9;1;janvier;2013;167;2;SORTIE;POSTE 26;HUILIER;TAMGOUT;2;20130014;ALGERIE
503;CHELIFF 6;00:35:00;9;1;janvier;2013;168;1;ENTREE;POSTE 26;HUILIER;HARBOUR  KIRA;2;20130029;BAHAMAS
506;CAP SIGLI;00:35:00;9;1;janvier;2013;168;1;ENTREE;POSTE 26;HUILIER;HARBOUR  KIRA;2;20130029;BAHAMAS
503;CHELIFF 6;00:50:00;9;1;janvier;2013;169;2;SORTIE;POSTE 21;CARGO;FESCO VYSOKOGORSK;4;20121460;RUSSIE
506;CAP SIGLI;00:50:00;9;1;janvier;2013;169;2;SORTIE;POSTE 21;CARGO;FESCO VYSOKOGORSK;4;20121460;RUSSIE
507;CAP BOUAK 2;00:50:00;9;1;janvier;2013;169;2;SORTIE;POSTE 21;CARGO;FESCO VYSOKOGORSK;4;20121460;RUSSIE
503;CHELIFF 6;00:50:00;10;1;janvier;2013;170;1;ENTREE;POSTE 12;CARGO;VARNEBANK;4;20130006;PAYS-BAS
506;CAP SIGLI;00:50:00;10;1;janvier;2013;170;1;ENTREE;POSTE 12;CARGO;VARNEBANK;4;20130006;PAYS-BAS
507;CAP BOUAK 2;00:50:00;10;1;janvier;2013;170;1;ENTREE;POSTE 12;CARGO;VARNEBANK;4;20130006;PAYS-BAS
503;CHELIFF 6;00:55:00;10;1;janvier;2013;171;1;ENTREE;POSTE 13;CARGO;PADNA;2;20130004;SAINT-VINCENT ET GRENADINE
506;CAP SIGLI;00:55:00;10;1;janvier;2013;171;1;ENTREE;POSTE 13;CARGO;PADNA;2;20130004;SAINT-VINCENT ET GRENADINE
507;CAP BOUAK 2;00:55:00;10;1;janvier;2013;171;1;ENTREE;POSTE 13;CARGO;PADNA;2;20130004;SAINT-VINCENT ET GRENADINE
503;CHELIFF 6;00:25:00;10;1;janvier;2013;173;2;SORTIE;POSTE 01;NAVIRE CARBURANT;FS DIANE;3;20130022;FRANCE
506;CAP SIGLI;00:25:00;10;1;janvier;2013;173;2;SORTIE;POSTE 01;NAVIRE CARBURANT;FS DIANE;3;20130022;FRANCE
503;CHELIFF 6;00:40:00;10;1;janvier;2013;174;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130036;ITALIE
506;CAP SIGLI;00:40:00;10;1;janvier;2013;174;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130036;ITALIE
507;CAP BOUAK 2;00:40:00;10;1;janvier;2013;174;1;ENTREE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130036;ITALIE
503;CHELIFF 6;00:30:00;10;1;janvier;2013;175;2;SORTIE;POSTE 18;CARGO;REFIOGLU;8;20121450;TURQUIE
506;CAP SIGLI;00:30:00;10;1;janvier;2013;175;2;SORTIE;POSTE 18;CARGO;REFIOGLU;8;20121450;TURQUIE
503;CHELIFF 6;00:44:40;10;1;janvier;2013;176;1;ENTREE;POSTE 18;CARGO;ZOEY;3;20130005;MALTE
506;CAP SIGLI;00:44:40;10;1;janvier;2013;176;1;ENTREE;POSTE 18;CARGO;ZOEY;3;20130005;MALTE
503;CHELIFF 6;00:55:19;10;1;janvier;2013;177;2;SORTIE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20121449;LIBERIA
506;CAP SIGLI;00:55:19;10;1;janvier;2013;177;2;SORTIE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20121449;LIBERIA
507;CAP BOUAK 2;00:55:19;10;1;janvier;2013;177;2;SORTIE;POSTE 22;PORTE CONTENEURS;KOLLMAR;4;20121449;LIBERIA
503;CHELIFF 6;01:15:00;11;1;janvier;2013;178;1;ENTREE;POSTE 22;PORTE CONTENEURS;MSC FUJI;4;20121456;LIBERIA
506;CAP SIGLI;01:15:00;11;1;janvier;2013;178;1;ENTREE;POSTE 22;PORTE CONTENEURS;MSC FUJI;4;20121456;LIBERIA
507;CAP BOUAK 2;01:15:00;11;1;janvier;2013;178;1;ENTREE;POSTE 22;PORTE CONTENEURS;MSC FUJI;4;20121456;LIBERIA
503;CHELIFF 6;00:35:00;11;1;janvier;2013;179;2;SORTIE;POSTE 26;HUILIER;HARBOUR  KIRA;2;20130029;BAHAMAS
506;CAP SIGLI;00:35:00;11;1;janvier;2013;179;2;SORTIE;POSTE 26;HUILIER;HARBOUR  KIRA;2;20130029;BAHAMAS
506;CAP SIGLI;00:45:00;12;1;janvier;2013;180;2;SORTIE;POSTE 15;CARGO;MATRIX;6;20121454;ITALIE
507;CAP BOUAK 2;00:45:00;12;1;janvier;2013;180;2;SORTIE;POSTE 15;CARGO;MATRIX;6;20121454;ITALIE
503;CHELIFF 6;00:39:47;12;1;janvier;2013;181;2;SORTIE;POSTE 16;CARGO;TAYFUN BAYRAKTAR;6;20121464;TURQUIE
503;CHELIFF 6;01:00:00;12;1;janvier;2013;182;3;MOUVEMENT QUAI/QUAI;POSTE 21;CEREALIER;STAR VEGA;20;20130025;PANAMA
506;CAP SIGLI;01:00:00;12;1;janvier;2013;182;3;MOUVEMENT QUAI/QUAI;POSTE 21;CEREALIER;STAR VEGA;20;20130025;PANAMA
507;CAP BOUAK 2;01:00:00;12;1;janvier;2013;182;3;MOUVEMENT QUAI/QUAI;POSTE 21;CEREALIER;STAR VEGA;20;20130025;PANAMA
503;CHELIFF 6;01:35:00;12;1;janvier;2013;183;1;ENTREE;POSTE 21;CEREALIER;TATJANA;10;20130040;LIBERIA
506;CAP SIGLI;01:35:00;12;1;janvier;2013;183;1;ENTREE;POSTE 21;CEREALIER;TATJANA;10;20130040;LIBERIA
507;CAP BOUAK 2;01:35:00;12;1;janvier;2013;183;1;ENTREE;POSTE 21;CEREALIER;TATJANA;10;20130040;LIBERIA
503;CHELIFF 6;00:35:00;12;1;janvier;2013;184;2;SORTIE;POSTE 14;CARGO;CREMONA;3;20130003;ANTIGUA ET BARBUDA
503;CHELIFF 6;00:25:00;12;1;janvier;2013;185;1;ENTREE;POSTE 14;CARGO;SEA  VOYAGER;4;20130010;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:20:00;12;1;janvier;2013;186;2;SORTIE;POSTE 13;CARGO;PADNA;2;20130004;SAINT-VINCENT ET GRENADINE
506;CAP SIGLI;00:30:00;12;1;janvier;2013;187;1;ENTREE;POSTE 13;CARGO;SYLVIA;4;20130011;ANTIGUA ET BARBUDA
503;CHELIFF 6;00:35:00;13;1;janvier;2013;188;2;SORTIE;POSTE 18;CARGO;ZOEY;3;20130005;MALTE
506;CAP SIGLI;00:35:00;13;1;janvier;2013;188;2;SORTIE;POSTE 18;CARGO;ZOEY;3;20130005;MALTE
503;CHELIFF 6;00:34:59;13;1;janvier;2013;189;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;2;20130043;ILES MARSHALL
506;CAP SIGLI;00:34:59;13;1;janvier;2013;189;1;ENTREE;POSTE 19;NAVIRE CARBURANT;SOPHIA;2;20130043;ILES MARSHALL
503;CHELIFF 6;01:20:00;14;1;janvier;2013;190;2;SORTIE;POSTE 24;CEREALIER;NEW LIULINHAI;6;20121408;PANAMA
506;CAP SIGLI;01:20:00;14;1;janvier;2013;190;2;SORTIE;POSTE 24;CEREALIER;NEW LIULINHAI;6;20121408;PANAMA
507;CAP BOUAK 2;01:20:00;14;1;janvier;2013;190;2;SORTIE;POSTE 24;CEREALIER;NEW LIULINHAI;6;20121408;PANAMA
503;CHELIFF 6;01:09:41;14;1;janvier;2013;191;1;ENTREE;POSTE 24;GAZIER;BRIDES;2;20130050;ALGERIE
506;CAP SIGLI;01:09:41;14;1;janvier;2013;191;1;ENTREE;POSTE 24;GAZIER;BRIDES;2;20130050;ALGERIE
503;CHELIFF 6;00:30:20;14;1;janvier;2013;192;2;SORTIE;POSTE 12;CARGO;VARNEBANK;4;20130006;PAYS-BAS
506;CAP SIGLI;00:30:20;14;1;janvier;2013;192;2;SORTIE;POSTE 12;CARGO;VARNEBANK;4;20130006;PAYS-BAS
507;CAP BOUAK 2;00:30:20;14;1;janvier;2013;192;2;SORTIE;POSTE 12;CARGO;VARNEBANK;4;20130006;PAYS-BAS
506;CAP SIGLI;00:39:47;14;1;janvier;2013;193;2;SORTIE;RADE;CARGO;HARMONYS;12;20121439;PAYS-BAS
506;CAP SIGLI;00:35:00;15;1;janvier;2013;194;1;ENTREE;POSTE 11;CARGO;WADDENS;1;20130048;LETTONIE
506;CAP SIGLI;00:35:00;15;1;janvier;2013;195;1;ENTREE;RADE;CARGO;REGGEDIJK;5;20121437;PAYS-BAS
503;CHELIFF 6;00:55:00;15;1;janvier;2013;196;1;ENTREE;POSTE 10;RO/RO;VAAGEN;0;20130051;BELIZE
506;CAP SIGLI;00:55:00;15;1;janvier;2013;196;1;ENTREE;POSTE 10;RO/RO;VAAGEN;0;20130051;BELIZE
507;CAP BOUAK 2;00:55:00;15;1;janvier;2013;196;1;ENTREE;POSTE 10;RO/RO;VAAGEN;0;20130051;BELIZE
503;CHELIFF 6;00:30:00;15;1;janvier;2013;197;2;SORTIE;POSTE 19;CARGO;KALLISTO;6;20130009;BELIZE
503;CHELIFF 6;00:45:00;15;1;janvier;2013;198;1;ENTREE;POSTE 18;PORTE CONTENEURS;CAROLA;2;20130044;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:45:00;15;1;janvier;2013;198;1;ENTREE;POSTE 18;PORTE CONTENEURS;CAROLA;2;20130044;ANTIGUA ET BARBUDA
503;CHELIFF 6;00:40:20;15;1;janvier;2013;199;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;2;20130043;ILES MARSHALL
506;CAP SIGLI;00:40:20;15;1;janvier;2013;199;2;SORTIE;POSTE 19;NAVIRE CARBURANT;SOPHIA;2;20130043;ILES MARSHALL
503;CHELIFF 6;00:39:41;15;1;janvier;2013;200;1;ENTREE;POSTE 19;CARGO;BREMER ANNA;1;20130017;GIBRALTAR
503;CHELIFF 6;00:50:00;15;1;janvier;2013;201;2;SORTIE;POSTE 17;CEREALIER;LILLY BOLTEN;9;20121395;LIBERIA
506;CAP SIGLI;00:50:00;15;1;janvier;2013;201;2;SORTIE;POSTE 17;CEREALIER;LILLY BOLTEN;9;20121395;LIBERIA
507;CAP BOUAK 2;00:50:00;15;1;janvier;2013;201;2;SORTIE;POSTE 17;CEREALIER;LILLY BOLTEN;9;20121395;LIBERIA
503;CHELIFF 6;00:50:00;15;1;janvier;2013;202;1;ENTREE;POSTE 17;CEREALIER;KING SUGAR;14;20121425;PANAMA
506;CAP SIGLI;00:50:00;15;1;janvier;2013;202;1;ENTREE;POSTE 17;CEREALIER;KING SUGAR;14;20121425;PANAMA
507;CAP BOUAK 2;00:50:00;15;1;janvier;2013;202;1;ENTREE;POSTE 17;CEREALIER;KING SUGAR;14;20121425;PANAMA
503;CHELIFF 6;00:55:20;15;1;janvier;2013;203;2;SORTIE;POSTE 22;PORTE CONTENEURS;MSC FUJI;4;20121456;LIBERIA
506;CAP SIGLI;00:55:20;15;1;janvier;2013;203;2;SORTIE;POSTE 22;PORTE CONTENEURS;MSC FUJI;4;20121456;LIBERIA
507;CAP BOUAK 2;00:55:20;15;1;janvier;2013;203;2;SORTIE;POSTE 22;PORTE CONTENEURS;MSC FUJI;4;20121456;LIBERIA
503;CHELIFF 6;00:49:41;15;1;janvier;2013;204;1;ENTREE;POSTE 22;PORTE CONTENEURS;VILLE DE DUBAI;2;20121457;BAHAMAS
506;CAP SIGLI;00:49:41;15;1;janvier;2013;204;1;ENTREE;POSTE 22;PORTE CONTENEURS;VILLE DE DUBAI;2;20121457;BAHAMAS
507;CAP BOUAK 2;00:49:41;15;1;janvier;2013;204;1;ENTREE;POSTE 22;PORTE CONTENEURS;VILLE DE DUBAI;2;20121457;BAHAMAS
503;CHELIFF 6;00:40:00;15;1;janvier;2013;205;2;SORTIE;POSTE 10;RO/RO;VAAGEN;0;20130051;BELIZE
506;CAP SIGLI;00:40:00;15;1;janvier;2013;205;2;SORTIE;POSTE 10;RO/RO;VAAGEN;0;20130051;BELIZE
507;CAP BOUAK 2;00:40:00;15;1;janvier;2013;205;2;SORTIE;POSTE 10;RO/RO;VAAGEN;0;20130051;BELIZE
503;CHELIFF 6;00:35:00;16;1;janvier;2013;206;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130036;ITALIE
506;CAP SIGLI;00:35:00;16;1;janvier;2013;206;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130036;ITALIE
507;CAP BOUAK 2;00:35:00;16;1;janvier;2013;206;2;SORTIE;POSTE 01;NAVIRE CARBURANT;SARACENA;6;20130036;ITALIE
503;CHELIFF 6;00:24:53;16;1;janvier;2013;207;2;SORTIE;POSTE 14;CARGO;SEA  VOYAGER;4;20130010;ANTIGUA ET BARBUDA
503;CHELIFF 6;01:00:00;16;1;janvier;2013;208;1;ENTREE;POSTE 14;CARGO;DD VICTORY;6;20130024;PANAMA
506;CAP SIGLI;01:00:00;16;1;janvier;2013;208;1;ENTREE;POSTE 14;CARGO;DD VICTORY;6;20130024;PANAMA
507;CAP BOUAK 2;01:00:00;16;1;janvier;2013;208;1;ENTREE;POSTE 14;CARGO;DD VICTORY;6;20130024;PANAMA
506;CAP SIGLI;00:10:00;16;1;janvier;2013;209;2;SORTIE;POSTE 11;CARGO;WADDENS;1;20130048;LETTONIE
506;CAP SIGLI;00:35:07;16;1;janvier;2013;210;1;ENTREE;POSTE 11;CARGO;TUNIS;2;20130035;ANTIGUA ET BARBUDA
503;CHELIFF 6;00:55:00;16;1;janvier;2013;211;2;SORTIE;POSTE 24;GAZIER;BRIDES;2;20130050;ALGERIE
506;CAP SIGLI;00:55:00;16;1;janvier;2013;211;2;SORTIE;POSTE 24;GAZIER;BRIDES;2;20130050;ALGERIE
503;CHELIFF 6;01:30:00;16;1;janvier;2013;212;1;ENTREE;POSTE 24;CARGO;VELA OCEAN;5;20130007;SINGAPOUR
506;CAP SIGLI;01:30:00;16;1;janvier;2013;212;1;ENTREE;POSTE 24;CARGO;VELA OCEAN;5;20130007;SINGAPOUR
507;CAP BOUAK 2;01:30:00;16;1;janvier;2013;212;1;ENTREE;POSTE 24;CARGO;VELA OCEAN;5;20130007;SINGAPOUR
503;CHELIFF 6;00:45:00;16;1;janvier;2013;213;2;SORTIE;POSTE 19;CARGO;BREMER ANNA;1;20130017;GIBRALTAR
503;CHELIFF 6;01:00:00;16;1;janvier;2013;214;1;ENTREE;POSTE 19;CARGO;PEARL VITA;5;20130030;ANTIGUA ET BARBUDA
506;CAP SIGLI;00:25:12;16;1;janvier;2013;215;2;SORTIE;POSTE 13;CARGO;SYLVIA;4;20130011;ANTIGUA ET BARBUDA
506;CAP SIGLI;01:00:00;16;1;janvier;2013;216;1;ENTREE;POSTE 13;CARGO;BROTHERS WAY;3;20130026;BARBADE
503;CHELIFF 6;01:05:00;17;1;janvier;2013;217;1;ENTREE;POSTE 09;RO/RO;HANSALAND;0;20130053;BAHAMAS
506;CAP SIGLI;01:05:00;17;1;janvier;2013;217;1;ENTREE;POSTE 09;RO/RO;HANSALAND;0;20130053;BAHAMAS
503;CHELIFF 6;00:59:59;17;1;janvier;2013;218;1;ENTREE;POSTE 22;PORTE CONTENEURS;VILLE DE DUBAI;2;20121457;BAHAMAS
506;CAP SIGLI;00:59:59;17;1;janvier;2013;218;1;ENTREE;POSTE 22;PORTE CONTENEURS;VILLE DE DUBAI;2;20121457;BAHAMAS
507;CAP BOUAK 2;00:59:59;17;1;janvier;2013;218;1;ENTREE;POSTE 22;PORTE CONTENEURS;VILLE DE DUBAI;2;20121457;BAHAMAS
503;CHELIFF 6;01:25:00;17;1;janvier;2013;219;1;ENTREE;POSTE 22;PORTE CONTENEURS;MSC NITA;4;20121465;ILES MARSHALL
506;CAP SIGLI;01:25:00;17;1;janvier;2013;219;1;ENTREE;POSTE 22;PORTE CONTENEURS;MSC NITA;4;20121465;ILES MARSHALL
507;CAP BOUAK 2;01:25:00;17;1;janvier;2013;219;1;ENTREE;POSTE 22;PORTE CONTENEURS;MSC NITA;4;20121465;ILES MARSHALL
